国家,中华人民共和国,,,,,,,,,,,
省/直辖市,天津市,,,,,,,,,,,
市,天津市,,,,,,,,,,,
县/区,全市,,,,,,,,,,,
开始时间,2022年01月01日 00时,,,,,,,,,,,
结束时间,2022年12月31日 23时,,,,,,,,,,,
时区,GMT+08:00,,,,,,,,,,,
数据源,美国国家航空航天局,,,,,,,,,,,
,,,,,,,,,,,,
日期,时间,气温℃,湿度%,气压hPa,降水量mm/h,经向风m/s,纬向风m/s,地面风速m/s,风向°,地表水平辐射W/m^2,法向直接辐射W/m^2,散射辐射W/m^2
2022-01-01,00:00:00,-3.909724124185061,100.0,1024.8182426704714,3.380803242088157e-17,0.6861247930630795,1.9356006499233924,2.053610748812859,199.51821660161397,0.0,0.0,0.0
2022-01-01,01:00:00,-4.217023313793163,100.0,1024.3750345761023,9.282930188606692e-20,1.0897980545381487,1.3945104971086322,1.7698359602577007,218.0073227629985,0.0,0.0,0.0
2022-01-01,02:00:00,-4.531425561767094,100.0,1023.9200648927451,0.0,1.3040124337932097,0.8839665782330873,1.5753873615464875,235.86736067998626,0.0,0.0,0.0
2022-01-01,03:00:00,-4.905509911680269,100.0,1023.2564285016011,3.2991772100997306e-16,1.3120890502938212,0.5339783212919447,1.4165841039312508,247.85524735500476,0.0,0.0,0.0
2022-01-01,04:00:00,-5.325669599215132,100.0,1022.7116226212198,9.560076475856318e-12,1.2255532040461756,0.3283641787980327,1.2687803946568348,255.00095144906837,0.0,0.0,0.0
2022-01-01,05:00:00,-5.647362728678615,100.0,1022.5002165690636,1.3313470659814925e-08,0.9844072916420531,0.2664745608154607,1.0198364611053259,254.8532932171671,0.0,0.0,0.0
2022-01-01,06:00:00,-5.9591039386251055,100.0,1022.5684149225384,2.0228795908593576e-07,0.7224441029605325,0.38524249476184613,0.8187412666238215,241.9312813080883,0.0,0.0,0.0
2022-01-01,07:00:00,-6.229289223102569,100.0,1022.6109932453818,7.243545210836094e-07,0.7365961032698302,0.5854398526964965,0.9409110693777567,231.52264350300095,6.1683071209779525,1.5879461697509327,6.065090619944142
2022-01-01,08:00:00,-5.47115835016217,95.6139765068855,1022.7551312867754,1.4914452526864282e-06,1.107707197044994,0.6829680650471821,1.3013303240375094,238.34367254859106,83.93611276627438,66.37598080762464,73.31549380004043
2022-01-01,09:00:00,-3.7956009745331585,87.18492237134383,1022.9368175322136,1.2791621041082743e-07,1.654179369530485,0.24884086542756012,1.6727914283875949,261.4450506719307,209.27447210636075,250.91634286849626,134.4565966631252
2022-01-01,10:00:00,-1.8367697511329766,78.50955845778186,1022.8272892615074,1.9192555234347225e-13,2.0285188877935934,-0.5097874591367602,2.0915955946665385,284.10687401789266,346.0398666765976,496.1482321748122,147.9627040659061
2022-01-01,11:00:00,1.2128945682366066,60.34607234992141,1021.9855203173877,5.3757270993474926e-11,3.290545620356056,-1.7660795167525798,3.7345317429548577,298.22304584109065,415.8556438998957,574.727712332465,153.62221384491087
2022-01-01,12:00:00,3.519115007145615,46.024512647170596,1021.0959057751749,7.305452858709889e-10,4.621213732906875,-3.2055586950267174,5.624164196791242,304.7475613242264,435.4954379562043,619.6402123975666,147.09983740262885
2022-01-01,13:00:00,4.75912881729306,40.23729979508989,1020.7957439622746,2.778784342331251e-09,4.939689607107389,-4.212130438956493,6.491731375322654,310.45461106044445,398.294605615969,618.0313362735487,134.9783544953562
2022-01-01,14:00:00,5.1963382479438565,40.60305687042188,1021.100075925443,2.25961968753678e-09,4.243074465344919,-4.361664859260866,6.085047350922849,315.7895996207275,302.1879794801132,530.3440887664094,121.41827166044887
2022-01-01,15:00:00,3.8491190407575573,51.28185564117691,1021.8652317797557,8.941706498055452e-10,3.00289972546238,-3.7392430202928644,4.795763247491576,321.2328567057889,172.46169512513032,388.0733482070403,88.78447129958971
2022-01-01,16:00:00,1.259783215453865,56.661876010442946,1023.0704559134329,2.2119396461368498e-08,2.756085725045854,-4.702307341334254,5.45047730535295,329.6248575965629,36.32494960803665,95.66493619910528,30.106728755094803
2022-01-01,17:00:00,0.11172771934030834,53.77531918866241,1024.6918576828539,1.7311854586982093e-07,2.269075750541033,-6.433540354893067,6.821960587670597,340.57252260678626,0.0,0.0,0.0
2022-01-01,18:00:00,-0.6423755697463207,52.12368933496949,1026.3939775901235,6.012954295054409e-07,1.2576860085686894,-7.45134152375904,7.556736372260524,350.41954256087126,0.0,0.0,0.0
