国家,中华人民共和国,,,,,,,,,,,
省/直辖市,黑龙江省,,,,,,,,,,,
市,全省,,,,,,,,,,,
县/区,全市,,,,,,,,,,,
开始时间,2022年01月01日 00时,,,,,,,,,,,
结束时间,2022年12月31日 23时,,,,,,,,,,,
时区,GMT+08:00,,,,,,,,,,,
数据源,美国国家航空航天局,,,,,,,,,,,
,,,,,,,,,,,,
日期,时间,气温℃,湿度%,气压hPa,降水量mm/h,经向风m/s,纬向风m/s,地面风速m/s,风向°,地表水平辐射W/m^2,法向直接辐射W/m^2,散射辐射W/m^2
2022-01-01,00:00:00,-30.20337424998874,77.45843554359709,989.75386187539,0.0001988087943188278,2.256532164068702,-0.2779088730571885,2.2735810408253534,277.02104985441173,0.0,0.0,0.0
2022-01-01,01:00:00,-30.468611018332894,78.26035991408406,989.7987272059555,0.0003171021478709782,1.982541656226204,-0.03465463333813677,1.9828445128864594,271.00142261019914,0.0,0.0,0.0
2022-01-01,02:00:00,-30.793714576054327,78.9157445249096,989.6069593051313,0.000533973514121111,1.7731573789413035,0.2286412008712946,1.7878377692704284,262.6524931200985,0.0,0.0,0.0
2022-01-01,03:00:00,-31.087788171944567,79.1002374618599,989.3371657701299,0.0008423378498687013,1.5732457458384206,0.4745214044188202,1.643250662574124,253.21567121361062,0.0,0.0,0.0
2022-01-01,04:00:00,-31.30358330005552,78.85750131556271,989.1587976783488,0.001301373615372062,1.3616833317634796,0.6653504461341493,1.5155437018355498,243.95877937721664,0.0,0.0,0.0
2022-01-01,05:00:00,-31.361434838120147,78.24745196082714,988.9847538299601,0.001532272206677897,1.1431116095770293,0.8436388203664806,1.4207148240161125,233.57194584276644,0.0,0.0,0.0
2022-01-01,06:00:00,-31.2853127823021,77.73020981220444,988.7225177276003,0.001934247209990584,0.9468504052520688,0.9958026667864674,1.3740992107941286,223.55652838802587,0.03648087126907782,5.554362264260819e-05,0.03647726093360605
2022-01-01,07:00:00,-30.8779185684717,76.85509024187061,988.5277436021581,0.0024843160210466352,0.7408681587358963,1.1121445831858092,1.336320022501442,213.67003385533224,26.207946735363322,28.666177955314527,24.344645168267878
2022-01-01,08:00:00,-29.065571163205874,73.85494948860071,988.3282276109059,0.005008509919835478,0.4224451291932383,1.255590899692701,1.3247522011947057,198.5955773347637,116.35490169835172,243.45018231385563,75.6520786835568
2022-01-01,09:00:00,-26.2871085795594,72.29707339495563,987.8210470086134,0.007324870769858402,0.08590854755755827,1.2978104328407338,1.300650682594563,183.78716844478768,200.89190345618127,302.2785758405157,118.90560328556867
2022-01-01,10:00:00,-23.972219321503076,72.1794178276078,986.865438671277,0.011415881104966594,-0.26075058006459434,1.2154503893163662,1.2431051901964405,167.89186117226018,247.6129416969743,292.14427800279657,148.9572441454278
2022-01-01,11:00:00,-22.21926629062537,72.47098573813881,985.7111679763289,0.015917343414741693,-0.45216963180053527,1.0914262668764185,1.181384218597162,157.49614346520033,247.84601173166192,229.2916143975431,164.82767391853199
2022-01-01,12:00:00,-21.06344349654836,72.55352913963637,984.71023723692,0.02142577356233537,-0.6701373489460577,1.1586699933954199,1.3385067127390107,149.95629654757045,205.44018385910775,134.4013983534863,159.38420845181392
2022-01-01,13:00:00,-20.581637716636777,73.71206452505831,983.9957054186484,0.027389859113066857,-0.9334449410291211,1.226032317949939,1.540933062332871,142.7160132711667,133.82864598441515,40.03935121207415,122.58368752744511
2022-01-01,14:00:00,-20.674705364490734,76.76956112333276,983.5930957576853,0.03446814614577257,-1.167131631519321,1.124064521313267,1.6204065210212455,133.92315064476364,57.08254972061812,17.577525833835285,53.90459656254917
2022-01-01,15:00:00,-21.325264640329436,79.08438599618964,983.2760794426864,0.043798169665222174,-1.2370922423180042,1.0563127249535957,1.6267125710777175,130.49293292525533,6.510841803845072,1.769204699348861,6.395843498387396
2022-01-01,16:00:00,-21.81097081274885,80.77816999619634,982.8787026255926,0.053889129607863163,-1.1982541723534679,1.0764262139164318,1.6107471730749545,131.93426596744612,0.0,0.0,0.0
2022-01-01,17:00:00,-21.822252543555493,82.11588003192615,982.3702664259114,0.06656478905254541,-1.0303695670362667,1.0416109775888158,1.4651330565201346,135.31085188641157,0.0,0.0,0.0
2022-01-01,18:00:00,-21.6623800493945,82.91073669241062,981.780242942477,0.07396633735104687,-0.7645875914582707,0.9638048188488473,1.2302495331631786,141.57498735456602,0.0,0.0,0.0
2022-01-01,19:00:00,-21.516820875154906,83.50371509389244,981.1163660079203,0.0793235478298817,-0.34753768042458283,0.8877558166397083,0.9533587096641718,158.62070460517808,0.0,0.0,0.0
2022-01-01,20:00:00,-21.468124998548063,83.71898810987568,980.4709621306397,0.07549389886615801,0.16251987588425482,0.7553267214882743,0.7726132061074666,192.14291610813845,0.0,0.0,0.0
2022-01-01,21:00:00,-21.529906275794986,83.51628405863771,979.8655349260855,0.072959852051672,0.7239757148836341,0.6105520146653552,0.9470557525052014,229.85798735584575,0.0,0.0,0.0
2022-01-01,22:00:00,-21.629336624592582,83.23693758911996,979.2683026066095,0.06661809461501866,1.3483378630518366,0.466382576485532,1.426719208740275,250.91978135042916,0.0,0.0,0.0
2022-01-01,23:00:00,-21.82018281265664,83.02729811889171,978.7551858594811,0.05679807260191029,1.919786257873449,0.3883241134559307,1.9586666109910271,258.56480670766547,0.0,0.0,0.0
2022-01-02,00:00:00,-22.08616581031029,82.79769465833779,978.5126850535426,0.04807615185495681,2.404086179231095,0.33493753568925044,2.4273058130329503,262.06859951373264,0.0,0.0,0.0
2022-01-02,01:00:00,-22.35481655085988,82.05444995340291,978.5081406327699,0.03953423314934077,2.902550190867928,0.2328886087731002,2.911878210812347,265.4126511866644,0.0,0.0,0.0
2022-01-02,02:00:00,-22.703600309605548,80.85496816155933,978.4281598724572,0.030099466934547014,3.3676523863737464,0.15136033176027772,3.371052142207143,267.42655278239806,0.0,0.0,0.0
2022-01-02,03:00:00,-23.117515581684643,79.81687094158416,978.341955503204,0.022360749738188274,3.670597759588613,0.08545301441896856,3.671592315381738,268.6663717584022,0.0,0.0,0.0
2022-01-02,04:00:00,-23.506638842132332,79.15504495892867,978.3698484256623,0.01706991502164691,3.9170727413972752,0.04818631100285144,3.91736911484808,269.29520507318136,0.0,0.0,0.0
2022-01-02,05:00:00,-23.73225521419093,78.59168479582085,978.5090238903645,0.013971329975905215,4.072694975551538,0.07420162752132722,4.073370870103722,268.95622682334636,0.0,0.0,0.0
2022-01-02,06:00:00,-23.828437635283393,78.11300849571595,978.6019893160587,0.010812402949875198,4.24979147533692,0.07513266367813193,4.25045556393638,268.98716533465745,0.02151771562959586,1.932405125626851e-05,0.021516459566264204
2022-01-02,07:00:00,-23.871997312646215,77.75209538857632,978.7762528969611,0.00815719742433009,4.365486214097315,0.05161678530977954,4.365791357589071,269.3225757686912,18.265732219839283,13.924513362666765,17.360638851265943
2022-01-02,08:00:00,-23.091138349411466,76.8087612277004,978.9328041854257,0.027416751880448984,4.658728593978368,-0.015353440994600358,4.658753893532264,270.18882494815006,102.9468667406536,146.47707391530847,78.28107767734087
2022-01-02,09:00:00,-21.506103717312158,75.35352977632269,978.8508920155099,0.018091631469423178,5.094212093108592,-0.3074415018915597,5.103480883344147,273.45367655308144,202.4517650358575,305.4303340653189,119.22444803795742
2022-01-02,10:00:00,-19.943770418232248,74.22545710542127,978.5060858818154,0.013990145010434444,5.387020370632603,-0.6347164255865153,5.424283677548581,276.7197956631793,272.7549491329383,395.37042038012083,138.72462698488008
2022-01-02,11:00:00,-18.774759219436106,73.73429191074688,977.9463747254628,0.010735355229136767,5.574689029664218,-0.9703413319311184,5.658508644326033,279.87408886340984,296.8969247655618,414.73768213254675,146.18817722373768
2022-01-02,12:00:00,-18.09049655307024,73.63739026909589,977.5097162563142,0.008850277359436862,5.583250568675069,-1.2005943232338212,5.7108767839616155,282.1357972722035,269.507083613152,363.46591184483657,144.4813318081826
2022-01-02,13:00:00,-17.85481133996845,74.17669806444806,977.4571379126891,0.008821907312501704,5.379626120186059,-1.2101825955175993,5.514065569748135,282.6780186222918,197.84888995297837,250.22788823765384,127.255148879851
2022-01-02,14:00:00,-18.20305787370671,75.86127674656655,977.6394983085955,0.010658658375362185,4.843052251200938,-1.0267791803940576,4.950700010418039,281.97007626628954,101.03133013679933,92.31438037510624,84.22951522395059
2022-01-02,15:00:00,-19.476697201130463,77.38746082554442,977.8800109715808,0.01165816092461504,4.416748053870885,-0.9019732091500926,4.507906281345783,281.54204355249203,16.034027550414578,10.729787086871585,15.336591389767925
2022-01-02,16:00:00,-20.891218643144498,78.08874515015016,978.0676387349293,0.011466109579376237,4.433633922987763,-0.9525517057767103,4.534805896093678,282.1254856312196,0.0,0.0,0.0
2022-01-02,17:00:00,-21.539954792218623,78.31376360104873,978.2454832210908,0.008935527191692882,4.560038890989167,-1.0047230253027122,4.669413565417734,282.4255677180486,0.0,0.0,0.0
2022-01-02,18:00:00,-21.854221095508308,78.34940938094103,978.4296910414065,0.006449574928044238,4.6289862517716145,-1.0837250761133643,4.754153316804953,283.1766055672946,0.0,0.0,0.0
2022-01-02,19:00:00,-22.222833763639386,78.58129885038763,978.5153425413969,0.005253227679252456,4.588946099481652,-1.132880314780514,4.7267159964995855,283.8674175622944,0.0,0.0,0.0
2022-01-02,20:00:00,-22.658086469348774,78.78934562332218,978.5656698362349,0.005141455897067291,4.515335836981085,-1.148811227550492,4.659187156282922,284.27457711668006,0.0,0.0,0.0
2022-01-02,21:00:00,-23.096035611185386,78.82527879242124,978.6680594180854,0.005545416917534058,4.426752429638116,-1.1476510468873342,4.573099605161532,284.53414571037376,0.0,0.0,0.0
2022-01-02,22:00:00,-23.588847634099494,78.87125063291901,978.7207337598057,0.0056261920161023195,4.304594904699552,-1.1073351111954817,4.444741650765729,284.42625731851024,0.0,0.0,0.0
2022-01-02,23:00:00,-24.202095712275565,79.29204948198544,978.6516418575225,0.006892034247770372,4.105990996423219,-1.1070487837394274,4.2526132051113565,285.08916946237963,0.0,0.0,0.0
2022-01-03,00:00:00,-25.02364272045449,79.92264537959673,978.6342310645585,0.009103240369088907,3.8113213427175436,-1.0078094588718567,3.9423153454341833,284.81145078317553,0.0,0.0,0.0
2022-01-03,01:00:00,-25.83171729818696,80.56290003730152,978.7541680490006,0.010797481119000259,3.614006780056782,-0.8484360574379219,3.7122619452103858,283.21169685429993,0.0,0.0,0.0
2022-01-03,02:00:00,-26.416214379152137,81.10815852363952,978.7024799787501,0.013511349955634295,3.5076887492981426,-0.7051785051103315,3.5778704680329625,281.36710309452496,0.0,0.0,0.0
2022-01-03,03:00:00,-26.818882749069445,81.4719710801983,978.626965265116,0.018330063195749157,3.3757240290048527,-0.5842313994198073,3.4259070401966225,279.8188305071652,0.0,0.0,0.0
2022-01-03,04:00:00,-27.11791885565364,81.69573303645407,978.6745454003914,0.02336487975081809,3.2320485345774537,-0.4656073476150355,3.265413899035982,278.1976040491778,0.0,0.0,0.0
2022-01-03,05:00:00,-27.26477770962626,81.56576602595582,978.7376253744796,0.01715224216413365,3.125944546452829,-0.28198707895433806,3.138637605744789,275.1546201629409,0.0,0.0,0.0
2022-01-03,06:00:00,-27.316375885011098,81.42618823641344,978.7672770452554,0.009670577180065469,3.088746330324423,-0.1491705862454488,3.0923463190421283,272.7649436113346,0.039548495895424335,6.52787698383574e-05,0.03954425277538484
2022-01-03,07:00:00,-27.229542862111117,81.33937069341464,978.9051448853518,0.006666683965305153,3.073419683681398,-0.11292257465319071,3.0754934660809425,272.1041961637932,23.029399823123775,22.1348844449075,21.590632334204788
2022-01-03,08:00:00,-25.985268042965515,80.65043819385916,978.9941617576532,0.0010232011635346661,3.1539627765113596,-0.14318755439247435,3.1572114074531252,272.59940070862604,115.2086691791433,222.44569878178615,77.46057617725388
2022-01-03,09:00:00,-23.666540289294687,78.8654534947006,978.8588936147427,0.0007427576399473527,3.318543766470531,-0.2476373100340276,3.3277705701116638,274.2676321513526,219.84036105893907,392.5443301214649,112.33751805891148
2022-01-03,10:00:00,-21.265454017114592,77.08655098810783,978.5317107370814,0.0006507045101693967,3.439829174925683,-0.531163898126343,3.4805976267507104,278.77804197418106,293.06088461885344,486.2244617297472,127.54418098529487
2022-01-03,11:00:00,-19.67588429210761,76.07143288018361,978.2104605938719,0.0005843613035426915,3.6061521854493654,-1.0979484473084915,3.7695920704458676,286.9336765156275,317.97833556477235,504.4586579866636,133.94583645899527
2022-01-03,12:00:00,-18.8210489403794,75.49437614897538,978.1630923389222,0.0005723810646674459,3.694245879410838,-1.5802226973639553,4.018028918612728,293.15893568541094,291.9445905832253,460.13354202119604,133.0153647055441
2022-01-03,13:00:00,-18.582494408099137,75.51253527260175,978.4517555664607,0.0006869784511149726,3.588832910379203,-1.81164791290705,4.02017285933843,296.7847086491345,214.02603459502575,322.17113875030157,122.69254152348682
2022-01-03,14:00:00,-19.21781436727983,77.99405343466131,979.0763672701511,0.0008691771398927323,2.969425151244409,-1.5845742374014933,3.3657630996074883,298.08571725361304,108.1436118859023,124.88417660168179,85.25015134731723
2022-01-03,15:00:00,-21.296174922669223,80.73761860311278,979.7712211774135,0.0010747611238361764,2.6762877876991173,-1.4675561174076022,3.052251182378002,298.73838683374606,16.383770372681628,11.203138999697323,15.655566337701302
2022-01-03,16:00:00,-23.362403851195012,81.85001887513486,980.3904406731734,0.0014580381136667386,2.8642828894873382,-1.724196569616783,3.34319761331696,301.0464470157879,0.0,0.0,0.0
2022-01-03,17:00:00,-24.294692941775253,82.18261067760253,980.8746330740104,0.001400818468390524,2.9091503151625404,-1.9213607473190062,3.486370989660819,303.4429376177817,0.0,0.0,0.0
2022-01-03,18:00:00,-24.874477904134153,82.20143261378468,981.2630062794649,0.0011811647990163556,2.874659352376626,-2.0461087478553885,3.5284879764931536,305.44228509457616,0.0,0.0,0.0
2022-01-03,19:00:00,-25.45691470057821,82.0978173928243,981.5720602820692,0.0009376312995107274,2.8180190514257712,-2.1784904476378917,3.5618888254194774,307.70608137292885,0.0,0.0,0.0
